"Model","RMSE_Train","RMSE_Test","R2_Train","R2_Test","Species"
"Landings Model",1197293.44466984,4823804.76152119,0.922470795239443,0.196519610366853,"Shrimp_Northern"
"Consumption Model",0.0996780446338995,0.120795050930728,0.998018780169443,0.998314179313258,"Shrimp_Northern"
"Exports Model",83578.5508165658,94836.7496874379,0.997549242375228,0.997051778567425,"Shrimp_Northern"
"Market Value Model",0.0436441072896704,0.0527246406237448,0.989624181056179,0.973895616013323,"Shrimp_Northern"
"Blue Economy Model",465620.503612342,107528.471378091,0.977263874794225,0.997695638694272,"Shrimp_Northern"
"Landings Model",1197293.44466984,4823804.76152119,0.922470795239443,0.196519610366853,"Shrimp_Northern"
"Consumption Model",0.0996780446338995,0.120795050930728,0.998018780169443,0.998314179313258,"Shrimp_Northern"
"Exports Model",83578.5508165658,94836.7496874379,0.997549242375228,0.997051778567425,"Shrimp_Northern"
"Market Value Model",0.0436441072896704,0.0527246406237448,0.989624181056179,0.973895616013323,"Shrimp_Northern"
"Blue Economy Model",498967.015538483,97390.055119851,0.973922567723921,0.998210930487392,"Shrimp_Northern"
"Landings Model",70942.5117705042,146529.73265142,0.921499397420951,0.359631404273104,"Skates"
"Consumption Model",0.16505216584823,0.189712343731059,0.994175489304549,0.996213852600424,"Skates"
"Exports Model",98472.5455928268,248821.013441046,0.996025471703293,0.971228974607106,"Skates"
"Landings Model",70942.5117705042,146529.73265142,0.921499397420951,0.359631404273104,"Skates"
"Consumption Model",0.16505216584823,0.189712343731059,0.994175489304549,0.996213852600424,"Skates"
"Exports Model",98472.5455928268,248821.013441046,0.996025471703293,0.971228974607106,"Skates"
"Market Value Model",0.0093747375431028,0.0110214576655181,0.985742973869182,0.98020340136869,"Skates"
"Landings Model",70942.5117705042,146529.73265142,0.921499397420951,0.359631404273104,"Skates"
"Consumption Model",0.16505216584823,0.189712343731059,0.994175489304549,0.996213852600424,"Skates"
"Exports Model",98472.5455928268,248821.013441046,0.996025471703293,0.971228974607106,"Skates"
"Market Value Model",0.0093747375431028,0.0110214576655181,0.985742973869182,0.98020340136869,"Skates"
"Landings Model",70942.5117705042,146529.73265142,0.921499397420951,0.359631404273104,"Skates"
"Consumption Model",0.16505216584823,0.189712343731059,0.994175489304549,0.996213852600424,"Skates"
"Exports Model",98472.5455928268,248821.013441046,0.996025471703293,0.971228974607106,"Skates"
"Market Value Model",0.0093747375431028,0.0110214576655181,0.985742973869182,0.98020340136869,"Skates"
"Blue Economy Model",11660.2271656914,6502.08340371151,0.972077396294797,0.986920779640786,"Skates"
"Landings Model",70942.5117705042,146529.73265142,0.921499397420951,0.359631404273104,"Skates"
"Consumption Model",0.16505216584823,0.189712343731059,0.994175489304549,0.996213852600424,"Skates"
"Exports Model",98472.5455928268,248821.013441046,0.996025471703293,0.971228974607106,"Skates"
"Market Value Model",0.0093747375431028,0.0110214576655181,0.985742973869182,0.98020340136869,"Skates"
"Blue Economy Model",11361.4655094713,6965.91032407273,0.970998232869702,0.985517950970373,"Skates"
"Landings Model",73519.0416443134,146883.511727285,0.920675818610978,0.427604869317432,"Skates"
"Consumption Model",0.144391865089114,0.260998518540475,0.995643073950358,0.990526301734949,"Skates"
"Exports Model",140574.278824095,96331.7768194664,0.990479145286078,0.996201468382732,"Skates"
"Market Value Model",0.00993626751234755,0.00738169470417635,0.984493965730007,0.989722559878491,"Skates"
"Blue Economy Model",11879.7101689547,5866.19791029904,0.969773170458567,0.955264061521953,"Skates"
"Landings Model",73519.0416443134,146883.511727285,0.920675818610978,0.427604869317432,"Skates"
"Consumption Model",0.144391865089114,0.260998518540475,0.995643073950358,0.990526301734949,"Skates"
"Exports Model",140574.278824095,96331.7768194664,0.990479145286078,0.996201468382732,"Skates"
"Market Value Model",0.00993626751234755,0.00738169470417635,0.984493965730007,0.989722559878491,"Skates"
"Blue Economy Model",12055.4654300836,4447.13738284785,0.972664232757087,0.978492073651967,"Skates"
"Landings Model",73519.0416443134,146883.511727285,0.920675818610978,0.427604869317432,"Skates"
"Consumption Model",0.144391865089114,0.260998518540475,0.995643073950358,0.990526301734949,"Skates"
"Exports Model",71877.2419777061,171113.163988746,0.997277725161628,0.989083649880521,"Skates"
"Market Value Model",0.0086493299513389,0.00388692635733774,0.987145143125907,0.997753737620941,"Skates"
"Blue Economy Model",10958.1795679524,4012.62028937578,0.973506159456696,0.971707787527112,"Skates"
"Landings Model",73519.0416443134,146883.511727285,0.920675818610978,0.427604869317432,"Skates"
"Consumption Model",0.144391865089114,0.260998518540475,0.995643073950358,0.990526301734949,"Skates"
"Exports Model",71877.2419777061,171113.163988746,0.997277725161628,0.989083649880521,"Skates"
"Market Value Model",0.00952569984097363,0.00296662792819176,0.985422842303476,0.998961212060112,"Skates"
"Blue Economy Model",10896.1213614044,2983.78476612438,0.973421821884414,0.998691165273927,"Skates"
"Landings Model",73519.0416443134,146883.511727285,0.920675818610978,0.427604869317432,"Skates"
"Consumption Model",0.144391865089114,0.260998518540475,0.995643073950358,0.990526301734949,"Skates"
"Exports Model",71877.2419777061,171113.163988746,0.997277725161628,0.989083649880521,"Skates"
"Market Value Model",0.00962198486439356,0.00429053466765972,0.984735255144514,0.997097158623892,"Skates"
"Blue Economy Model",10733.9545123656,5147.42773311552,0.9762087752207,0.983132491554704,"Skates"
"Landings Model",73519.0416443134,146883.511727285,0.920675818610978,0.427604869317432,"Skates"
"Consumption Model",0.144391865089114,0.260998518540475,0.995643073950358,0.990526301734949,"Skates"
"Exports Model",71877.2419777061,171113.163988746,0.997277725161628,0.989083649880521,"Skates"
"Market Value Model",0.0140289510588673,0.00722526084921906,0.968923909367921,0.99107718960091,"Skates"
"Blue Economy Model",10505.4959970096,6354.21455288023,0.973060668833416,0.994777960512457,"Skates"
"Landings Model",82662.4308515722,130289.362822075,0.905400188654051,0.537910876954114,"Skates"
"Consumption Model",0.161555150585114,0.197887102342757,0.994644776409152,0.99424147220064,"Skates"
"Exports Model",121973.618377461,43451.0687210188,0.993156009962832,0.998743738146111,"Skates"
"Market Value Model",0.0139815207506718,0.0110332090927022,0.970244010284333,0.976138788717468,"Skates"
"Blue Economy Model",4250.19369362718,18183.7250532176,0.985777357427444,0.984445441935301,"Skates"
"Landings Model",82662.4308515722,130289.362822075,0.905400188654051,0.537910876954114,"Skates"
"Consumption Model",0.161555150585114,0.197887102342757,0.994644776409152,0.99424147220064,"Skates"
"Exports Model",121973.618377461,43451.0687210188,0.993156009962832,0.998743738146111,"Skates"
"Market Value Model",0.00914779715039252,0.0074663981922137,0.986791993182646,0.988456317045288,"Skates"
"Blue Economy Model",12793.1015253331,3842.34457572625,0.971617489516146,0.982228114876732,"Skates"
"Landings Model",82662.4308515722,130289.362822075,0.905400188654051,0.537910876954114,"Skates"
"Consumption Model",0.161555150585114,0.197887102342757,0.994644776409152,0.99424147220064,"Skates"
"Exports Model",121973.618377461,43451.0687210188,0.993156009962832,0.998743738146111,"Skates"
"Market Value Model",0.00914779715039252,0.0074663981922137,0.986791993182646,0.988456317045288,"Skates"
"Blue Economy Model",14147.2033761912,4233.6865567107,0.969883357518036,0.983643588458927,"Skates"
"Landings Model",82662.4308515722,130289.362822075,0.905400188654051,0.537910876954114,"Skates"
"Consumption Model",0.161555150585114,0.197887102342757,0.994644776409152,0.99424147220064,"Skates"
"Exports Model",121973.618377461,43451.0687210188,0.993156009962832,0.998743738146111,"Skates"
"Market Value Model",0.00914779715039252,0.0074663981922137,0.986791993182646,0.988456317045288,"Skates"
"Blue Economy Model",12335.5920556202,3868.60671055921,0.97655826407395,0.984668374468673,"Skates"
"Landings Model",82662.4308515722,130289.362822075,0.905400188654051,0.537910876954114,"Skates"
"Consumption Model",0.161555150585114,0.197887102342757,0.994644776409152,0.99424147220064,"Skates"
"Exports Model",121973.618377461,43451.0687210188,0.993156009962832,0.998743738146111,"Skates"
"Market Value Model",0.0094500724341603,0.00821264248657271,0.985879554064148,0.986558918311185,"Skates"
"Blue Economy Model",8051.51760088477,19703.6907095379,0.976264191841104,0.977380253691491,"Skates"
"Landings Model",82662.4308515722,130289.362822075,0.905400188654051,0.537910876954114,"Skates"
"Consumption Model",0.161555150585114,0.197887102342757,0.994644776409152,0.99424147220064,"Skates"
"Exports Model",121973.618377461,43451.0687210188,0.993156009962832,0.998743738146111,"Skates"
"Market Value Model",0.0094500724341603,0.00821264248657271,0.985879554064148,0.986558918311185,"Skates"
"Blue Economy Model",9113.84137516019,20414.7564496902,0.965738348875568,0.978784712350835,"Skates"
"Landings Model",48818.6157069414,56114.4725838474,0.957961313479428,0.763922316442214,"Wolffish_Atlantic"
"Consumption Model",0.107927789050804,0.142898856614015,0.998654468384423,0.997701209288489,"Wolffish_Atlantic"
"Exports Model",87479.39372447,104334.59273829,0.997197472104633,0.996933054674232,"Wolffish_Atlantic"
"Landings Model",48818.6157069414,56114.4725838474,0.957961313479428,0.763922316442214,"Wolffish_Atlantic"
"Consumption Model",0.107927789050804,0.142898856614015,0.998654468384423,0.997701209288489,"Wolffish_Atlantic"
"Exports Model",87479.39372447,104334.59273829,0.997197472104633,0.996933054674232,"Wolffish_Atlantic"
"Market Value Model",0.0132583463788418,0.0139404960913936,0.998407280036541,0.998062251962264,"Wolffish_Atlantic"
"Landings Model",48818.6157069414,56114.4725838474,0.957961313479428,0.763922316442214,"Wolffish_Atlantic"
"Consumption Model",0.107927789050804,0.142898856614015,0.998654468384423,0.997701209288489,"Wolffish_Atlantic"
"Exports Model",87479.39372447,104334.59273829,0.997197472104633,0.996933054674232,"Wolffish_Atlantic"
"Market Value Model",0.0132583463788418,0.0139404960913936,0.998407280036541,0.998062251962264,"Wolffish_Atlantic"
"Landings Model",48818.6157069414,56114.4725838474,0.957961313479428,0.763922316442214,"Wolffish_Atlantic"
"Consumption Model",0.107927789050804,0.142898856614015,0.998654468384423,0.997701209288489,"Wolffish_Atlantic"
"Exports Model",87479.39372447,104334.59273829,0.997197472104633,0.996933054674232,"Wolffish_Atlantic"
"Market Value Model",0.0132583463788418,0.0139404960913936,0.998407280036541,0.998062251962264,"Wolffish_Atlantic"
"Blue Economy Model",8083.75406069248,10695.5060427335,0.97734750864023,0.96582372271263,"Wolffish_Atlantic"
"Landings Model",48818.6157069414,56114.4725838474,0.957961313479428,0.763922316442214,"Wolffish_Atlantic"
"Consumption Model",0.107927789050804,0.142898856614015,0.998654468384423,0.997701209288489,"Wolffish_Atlantic"
"Exports Model",87479.39372447,104334.59273829,0.997197472104633,0.996933054674232,"Wolffish_Atlantic"
"Market Value Model",0.0132583463788418,0.0139404960913936,0.998407280036541,0.998062251962264,"Wolffish_Atlantic"
"Blue Economy Model",8112.29628016518,10425.9598345628,0.974828691562839,0.979557417478837,"Wolffish_Atlantic"
"Landings Model",47353.4825851644,54184.6372624511,0.958829119470411,0.78404572990195,"Wolffish_Atlantic"
"Consumption Model",0.103381088619546,0.166224168586048,0.998752007433662,0.997002032049208,"Wolffish_Atlantic"
"Exports Model",79150.1509569145,133503.568671811,0.997877001631118,0.99343296678309,"Wolffish_Atlantic"
"Market Value Model",0.0139107002191488,0.0105888071472401,0.998244348741002,0.998888616174108,"Wolffish_Atlantic"
"Blue Economy Model",8155.47311990037,11591.6553927662,0.972379772837803,0.98713193059614,"Wolffish_Atlantic"
"Landings Model",47353.4825851644,54184.6372624511,0.958829119470411,0.78404572990195,"Wolffish_Atlantic"
"Consumption Model",0.103381088619546,0.166224168586048,0.998752007433662,0.997002032049208,"Wolffish_Atlantic"
"Exports Model",79150.1509569145,133503.568671811,0.997877001631118,0.99343296678309,"Wolffish_Atlantic"
"Market Value Model",0.0139107002191488,0.0105888071472401,0.998244348741002,0.998888616174108,"Wolffish_Atlantic"
"Blue Economy Model",9594.15029249367,7643.00981447313,0.962419442558432,0.994119564604073,"Wolffish_Atlantic"
"Landings Model",47353.4825851644,54184.6372624511,0.958829119470411,0.78404572990195,"Wolffish_Atlantic"
"Consumption Model",0.103381088619546,0.166224168586048,0.998752007433662,0.997002032049208,"Wolffish_Atlantic"
"Exports Model",67871.7798320353,58196.2231910983,0.99835014068908,0.998612682066389,"Wolffish_Atlantic"
"Market Value Model",0.0128571913242577,0.00933208977567737,0.998507622639534,0.999129482462007,"Wolffish_Atlantic"
"Blue Economy Model",10465.1454424429,2486.72690243009,0.961295933560706,0.998257522360946,"Wolffish_Atlantic"
"Landings Model",47353.4825851644,54184.6372624511,0.958829119470411,0.78404572990195,"Wolffish_Atlantic"
"Consumption Model",0.103381088619546,0.166224168586048,0.998752007433662,0.997002032049208,"Wolffish_Atlantic"
"Exports Model",67871.7798320353,58196.2231910983,0.99835014068908,0.998612682066389,"Wolffish_Atlantic"
"Market Value Model",0.0141444135882305,0.00812607246137897,0.998198396053253,0.999340830344143,"Wolffish_Atlantic"
"Blue Economy Model",9135.16360551776,5595.52702816855,0.976939363716294,0.984411020124626,"Wolffish_Atlantic"
"Landings Model",47353.4825851644,54184.6372624511,0.958829119470411,0.78404572990195,"Wolffish_Atlantic"
"Consumption Model",0.103381088619546,0.166224168586048,0.998752007433662,0.997002032049208,"Wolffish_Atlantic"
"Exports Model",67871.7798320353,58196.2231910983,0.99835014068908,0.998612682066389,"Wolffish_Atlantic"
"Market Value Model",0.0141674869446716,0.00852262033454506,0.998196131557036,0.999268014718861,"Wolffish_Atlantic"
"Blue Economy Model",9516.32410952118,2248.18665117785,0.972328167050476,0.996540170475922,"Wolffish_Atlantic"
"Landings Model",47353.4825851644,54184.6372624511,0.958829119470411,0.78404572990195,"Wolffish_Atlantic"
"Consumption Model",0.103381088619546,0.166224168586048,0.998752007433662,0.997002032049208,"Wolffish_Atlantic"
"Exports Model",67871.7798320353,58196.2231910983,0.99835014068908,0.998612682066389,"Wolffish_Atlantic"
"Market Value Model",0.025020756458878,0.0136006626325705,0.994977549756433,0.99827935076482,"Wolffish_Atlantic"
"Blue Economy Model",9983.82563582205,5460.91119964411,0.968181335846951,0.984990310084045,"Wolffish_Atlantic"
"Landings Model",49710.1429691836,83418.3259138868,0.952398854368148,0.844567642405234,"Wolffish_Atlantic"
"Consumption Model",0.101072172935411,0.144566796210432,0.998809284151408,0.99779548848664,"Wolffish_Atlantic"
"Exports Model",83900.8993922457,44325.0179788122,0.997401191268261,0.999312338739639,"Wolffish_Atlantic"
"Landings Model",49710.1429691836,83418.3259138868,0.952398854368148,0.844567642405234,"Wolffish_Atlantic"
"Consumption Model",0.101072172935411,0.144566796210432,0.998809284151408,0.99779548848664,"Wolffish_Atlantic"
"Exports Model",83900.8993922457,44325.0179788122,0.997401191268261,0.999312338739639,"Wolffish_Atlantic"
"Market Value Model",0.0222562315441316,0.0244786555045721,0.996049348832178,0.994715975755838,"Wolffish_Atlantic"
"Blue Economy Model",9674.70090664832,4570.55451052629,0.962258261438933,0.994417980445091,"Wolffish_Atlantic"
"Landings Model",49710.1429691836,83418.3259138868,0.952398854368148,0.844567642405234,"Wolffish_Atlantic"
"Consumption Model",0.101072172935411,0.144566796210432,0.998809284151408,0.99779548848664,"Wolffish_Atlantic"
"Exports Model",83900.8993922457,44325.0179788122,0.997401191268261,0.999312338739639,"Wolffish_Atlantic"
"Market Value Model",0.01244753630331,0.0143605047200605,0.998609644386811,0.997960110840358,"Wolffish_Atlantic"
"Blue Economy Model",4585.23894553227,13824.4326578204,0.987454881179425,0.974158123954607,"Wolffish_Atlantic"
"Landings Model",49710.1429691836,83418.3259138868,0.952398854368148,0.844567642405234,"Wolffish_Atlantic"
"Consumption Model",0.101072172935411,0.144566796210432,0.998809284151408,0.99779548848664,"Wolffish_Atlantic"
"Exports Model",83900.8993922457,44325.0179788122,0.997401191268261,0.999312338739639,"Wolffish_Atlantic"
"Market Value Model",0.01244753630331,0.0143605047200605,0.998609644386811,0.997960110840358,"Wolffish_Atlantic"
"Blue Economy Model",4762.51680834395,16194.7583322642,0.986676785419808,0.969264283828992,"Wolffish_Atlantic"
